what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1776416827471
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1776416827472
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1776416827473
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1776416827474
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1776416827474
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1776416827474
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1776416827475
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1776416827476
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1776416827476
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1776416827477
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1776416827478
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1776416827479
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1776416827480
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1776416827481
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1776416827482
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1776416827483
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1776416827484
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1776416827485
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1776416827486
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1776416827487
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1776416827488
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1776416827489
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1776416827490
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1776416827490
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1776416827491
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1776416827491
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1776416827492
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1776416827492
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1776416827493
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1776416827494
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1776416827494
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1776416827504
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1776416827505
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1776416827505
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1776416827506
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1776416827506
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1776416827506
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1776416827506
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1776416827506
os,sysinfo,,,"win32",1776416827508
arch,sysinfo,,,"x86",1776416827508
ws,sysinfo,,,"win32",1776416827508
locale,sysinfo,,,"en_US",1776416827508
processors,sysinfo,,,"12",1776416827508
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1776416827508
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1776416827508
java.specification.name,sysinfo,,,"Java Platform API Specification",1776416827508
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776416827508
java.specification.version,sysinfo,,,"1.6",1776416827508
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1776416827508
java.version,sysinfo,,,"1.6.0_23",1776416827508
java.vm.info,sysinfo,,,"mixed mode",1776416827508
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1776416827508
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1776416827508
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776416827508
java.vm.specification.version,sysinfo,,,"1.0",1776416827508
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1776416827508
java.vm.version,sysinfo,,,"19.0-b09",1776416827508
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1776416828538
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1776416828707
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416828709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416830995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416832634
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1776416836431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416838698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416841372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416842186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416848720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416850762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416863652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1776416863664
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1776416864054
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1776416864255
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1776416864461
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1776416864564
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776416867465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416867488
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1776416867659
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1776416867683
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1776416867684
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1776416867685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416868829
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1776416869106
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1776416869109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416871587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416880410
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416883479
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416883561
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416883614
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1776416883951
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1776416884136
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416884929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416891315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416892669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416893678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416894238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416896267
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416896911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416897005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416897022
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416899726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416905495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416906062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1776416906969
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416915414
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416915893
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416924414
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416926111
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1776416927939
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1776416927942
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416935982
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416936267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416937874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1776416937899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416941850
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416943983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416944117
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416945394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416947000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416955057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416955390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416957735
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1776416958946
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416959923
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416963594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416963703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416963819
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416964490
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416964585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1776416965804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416968934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416969294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416972853
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416973026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776416985621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1776416987052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416991725
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416993129
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1776416993144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416993189
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1776416993215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1776416993215
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416993248
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776416993319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776416998137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417035836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417036043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417036262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417041855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417048862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417054636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417056376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417056687
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417056761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417056805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417056816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417056892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417068448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1776417068851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1776417069028
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417070041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417073169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417075184
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776417075284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417082494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417085876
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417088341
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417088419
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776417088611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417089291
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776417089309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417089520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417091478
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417093307
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1776417094771
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417096233
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417099323
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417100783
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417100796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417100837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417106091
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417108941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417114734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1776417114856
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417116393
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417123613
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417125199
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417126048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417130211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417135543
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1776417136301
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776417136319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417137168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417138180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1776417139522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417155940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417162007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776417162609
